	Tipo	Tipo_lbl	Plataforma	Fecha	zona	250.0	251.5	253.0	254.5	256.0	257.5	259.0	260.5	262.0	263.5	265.0	266.5	268.0	269.5	271.0	272.5	274.0	275.5	277.0	278.5	280.0	281.5	283.0	284.5	286.0	287.5	289.0	290.5	292.0	293.5	295.0	296.5	298.0	299.5	301.0	302.5	304.0	305.5	307.0	308.5	310.0	311.5	313.0	314.5	316.0	317.5	319.0	320.5	322.0	323.5	325.0	326.5	328.0	329.5	331.0	332.5	334.0	335.5	337.0	338.5	340.0	341.5	343.0	344.5	346.0	347.5	349.0	350.5	352.0	353.5	355.0	356.5	358.0	359.5	361.0	362.5	364.0	365.5	367.0	368.5	370.0	371.5	373.0	374.5	376.0	377.5	379.0	380.5	382.0	383.5	385.0	386.5	388.0	389.5	391.0	392.5	394.0	395.5	397.0	398.5	400.0	401.5	403.0	404.5	406.0	407.5	409.0	410.5	412.0	413.5	415.0	416.5	418.0	419.5	421.0	422.5	424.0	425.5	427.0	428.5	430.0	431.5	433.0	434.5	436.0	437.5	439.0	440.5	442.0	443.5	445.0	446.5	448.0	449.5	451.0	452.5	454.0	455.5	457.0	458.5	460.0	461.5	463.0	464.5	466.0	467.5	469.0	470.5	472.0	473.5	475.0	476.5	478.0	479.5	481.0	482.5	484.0	485.5	487.0	488.5	490.0	491.5	493.0	494.5	496.0	497.5	499.0	500.5	502.0	503.5	505.0	506.5	508.0	509.5	511.0	512.5	514.0	515.5	517.0	518.5	520.0	521.5	523.0	524.5	526.0	527.5	529.0	530.5	532.0	533.5	535.0	536.5	538.0	539.5	541.0	542.5	544.0	545.5	547.0	548.5	550.0	551.5	553.0	554.5	556.0	557.5	559.0	560.5	562.0	563.5	565.0	566.5	568.0	569.5	571.0	572.5	574.0	575.5	577.0	578.5	580.0	581.5	583.0	584.5	586.0	587.5	589.0	590.5	592.0	593.5	595.0	596.5	598.0	599.5	601.0	602.5	604.0	605.5	607.0	608.5	610.0	611.5	613.0	614.5	616.0	617.5	619.0	620.5	622.0	623.5	625.0	626.5	628.0	629.5	631.0	632.5	634.0	635.5	637.0	638.5	640.0	641.5	643.0	644.5	646.0	647.5	649.0	650.5	652.0	653.5	655.0	656.5	658.0	659.5	661.0	662.5	664.0	665.5	667.0	668.5	670.0	671.5	673.0	674.5	676.0	677.5	679.0	680.5	682.0	683.5	685.0	686.5	688.0	689.5	691.0	692.5	694.0	695.5	697.0	698.5	700.0	701.5	703.0	704.5	706.0	707.5	709.0	710.5	712.0	713.5	715.0	716.5	718.0	719.5	721.0	722.5	724.0	725.5	727.0	728.5	730.0	731.5	733.0	734.5	736.0	737.5	739.0	740.5	742.0	743.5	745.0	746.5	748.0	749.5	751.0	752.5	754.0	755.5	757.0	758.5	760.0	761.5	763.0	764.5	766.0	767.5	769.0	770.5	772.0	773.5	775.0	776.5	778.0	779.5	781.0	782.5	784.0	785.5	787.0	788.5	790.0	791.5	793.0	794.5	796.0	797.5	799.0	800.5	802.0	803.5	805.0	806.5	808.0	809.5	811.0	812.5	814.0	815.5	817.0	818.5	820.0	821.5	823.0	824.5	826.0	827.5	829.0	830.5	832.0	833.5	835.0	836.5	838.0	839.5	841.0	842.5	844.0	845.5	847.0	848.5	850.0	851.5	853.0	854.5	856.0	857.5	859.0	860.5	862.0	863.5	865.0	866.5	868.0	869.5	871.0	872.5	874.0	875.5	877.0	878.5	880.0	881.5	883.0	884.5	886.0	887.5	889.0	890.5	892.0	893.5	895.0	896.5	898.0	899.5	901.0	902.5	904.0	905.5	907.0	908.5	910.0	911.5	913.0	914.5	916.0	917.5	919.0	920.5	922.0	923.5	925.0	926.5	928.0	929.5	931.0	932.5	934.0	935.5	937.0	938.5	940.0	941.5	943.0	944.5	946.0	947.5	949.0	950.5	952.0	953.5	955.0	956.5	958.0	959.5	961.0	962.5	964.0	965.5	967.0	968.5	970.0	971.5	973.0	974.5	976.0	977.5	979.0	980.5	982.0	983.5	985.0	986.5	988.0	989.5	991.0	992.5	994.0	995.5	997.0	998.5	1000.0	1001.5	1003.0	1004.5	1006.0	1007.5	1009.0	1010.5	1012.0	1013.5	1015.0	1016.5	1018.0	1019.5	1021.0	1022.5	1024.0	1025.5	1027.0	1028.5	1030.0	1031.5	1033.0	1034.5	1036.0	1037.5	1039.0	1040.5	1042.0	1043.5	1045.0	1046.5	1048.0	1049.5	1051.0	1052.5	1054.0	1055.5	1057.0	1058.5	1060.0	1061.5	1063.0	1064.5	1066.0	1067.5	1069.0	1070.5	1072.0	1073.5	1075.0	1076.5	1078.0	1079.5	1081.0	1082.5	1084.0	1085.5	1087.0	1088.5	1090.0	1091.5	1093.0	1094.5	1096.0	1097.5	1099.0	1100.5	1102.0	1103.5	1105.0	1106.5	1108.0	1109.5	1111.0	1112.5	1114.0	1115.5	1117.0	1118.5	1120.0	1121.5	1123.0	1124.5	1126.0	1127.5	1129.0	1130.5	1132.0	1133.5	1135.0	1136.5	1138.0	1139.5	1141.0	1142.5	1144.0	1145.5	1147.0	1148.5	1150.0	1151.5	1153.0	1154.5	1156.0	1157.5	1159.0	1160.5	1162.0	1163.5	1165.0	1166.5	1168.0	1169.5	1171.0	1172.5	1174.0	1175.5	1177.0	1178.5	1180.0	1181.5	1183.0	1184.5	1186.0	1187.5	1189.0	1190.5	1192.0	1193.5	1195.0	1196.5	1198.0	1199.5	1201.0	1202.5	1204.0	1205.5	1207.0	1208.5	1210.0	1211.5	1213.0	1214.5	1216.0	1217.5	1219.0	1220.5	1222.0	1223.5	1225.0	1226.5	1228.0	1229.5	1231.0	1232.5	1234.0	1235.5	1237.0	1238.5	1240.0	1241.5	1243.0	1244.5	1246.0	1247.5	1249.0	1250.5	1252.0	1253.5	1255.0	1256.5	1258.0	1259.5	1261.0	1262.5	1264.0	1265.5	1267.0	1268.5	1270.0	1271.5	1273.0	1274.5	1276.0	1277.5	1279.0	1280.5	1282.0	1283.5	1285.0	1286.5	1288.0	1289.5	1291.0	1292.5	1294.0	1295.5	1297.0	1298.5	1300.0	1301.5	1303.0	1304.5	1306.0	1307.5	1309.0	1310.5	1312.0	1313.5	1315.0	1316.5	1318.0	1319.5	1321.0	1322.5	1324.0	1325.5	1327.0	1328.5	1330.0	1331.5	1333.0	1334.5	1336.0	1337.5	1339.0	1340.5	1342.0	1343.5	1345.0	1346.5	1348.0	1349.5	1351.0	1352.5	1354.0	1355.5	1357.0	1358.5	1360.0	1361.5	1363.0	1364.5	1366.0	1367.5	1369.0	1370.5	1372.0	1373.5	1375.0	1376.5	1378.0	1379.5	1381.0	1382.5	1384.0	1385.5	1387.0	1388.5	1390.0	1391.5	1393.0	1394.5	1396.0	1397.5	1399.0	1400.5	1402.0	1403.5	1405.0	1406.5	1408.0	1409.5	1411.0	1412.5	1414.0	1415.5	1417.0	1418.5	1420.0	1421.5	1423.0	1424.5	1426.0	1427.5	1429.0	1430.5	1432.0	1433.5	1435.0	1436.5	1438.0	1439.5	1441.0	1442.5	1444.0	1445.5	1447.0	1448.5	1450.0	1451.5	1453.0	1454.5	1456.0	1457.5	1459.0	1460.5	1462.0	1463.5	1465.0	1466.5	1468.0	1469.5	1471.0	1472.5	1474.0	1475.5	1477.0	1478.5	1480.0	1481.5	1483.0	1484.5	1486.0	1487.5	1489.0	1490.5	1492.0	1493.5	1495.0	1496.5	1498.0	1499.5	1501.0	1502.5	1504.0	1505.5	1507.0	1508.5	1510.0	1511.5	1513.0	1514.5	1516.0	1517.5	1519.0	1520.5	1522.0	1523.5	1525.0	1526.5	1528.0	1529.5	1531.0	1532.5	1534.0	1535.5	1537.0	1538.5	1540.0	1541.5	1543.0	1544.5	1546.0	1547.5	1549.0	1550.5	1552.0	1553.5	1555.0	1556.5	1558.0	1559.5	1561.0	1562.5	1564.0	1565.5	1567.0	1568.5	1570.0	1571.5	1573.0	1574.5	1576.0	1577.5	1579.0	1580.5	1582.0	1583.5	1585.0	1586.5	1588.0	1589.5	1591.0	1592.5	1594.0	1595.5	1597.0	1598.5	1600.0	1601.5	1603.0	1604.5	1606.0	1607.5	1609.0	1610.5	1612.0	1613.5	1615.0	1616.5	1618.0	1619.5	1621.0	1622.5	1624.0	1625.5	1627.0	1628.5	1630.0	1631.5	1633.0	1634.5	1636.0	1637.5	1639.0	1640.5	1642.0	1643.5	1645.0	1646.5	1648.0	1649.5	1651.0	1652.5	1654.0	1655.5	1657.0	1658.5	1660.0	1661.5	1663.0	1664.5	1666.0	1667.5	1669.0	1670.5	1672.0	1673.5	1675.0	1676.5	1678.0	1679.5	1681.0	1682.5	1684.0	1685.5	1687.0	1688.5	1690.0	1691.5	1693.0	1694.5	1696.0	1697.5	1699.0	1700.5	1702.0	1703.5	1705.0	1706.5	1708.0	1709.5	1711.0	1712.5	1714.0	1715.5	1717.0	1718.5	1720.0	1721.5	1723.0	1724.5	1726.0	1727.5	1729.0	1730.5	1732.0	1733.5	1735.0	1736.5	1738.0	1739.5	1741.0	1742.5	1744.0	1745.5	1747.0	1748.5	1750.0	1751.5	1753.0	1754.5	1756.0	1757.5	1759.0	1760.5	1762.0	1763.5	1765.0	1766.5	1768.0	1769.5	1771.0	1772.5	1774.0	1775.5	1777.0	1778.5	1780.0	1781.5	1783.0	1784.5	1786.0	1787.5	1789.0	1790.5	1792.0	1793.5	1795.0	1796.5	1798.0	1799.5	1801.0	1802.5	1804.0	1805.5	1807.0	1808.5	1810.0	1811.5	1813.0	1814.5	1816.0	1817.5	1819.0	1820.5	1822.0	1823.5	1825.0	1826.5	1828.0	1829.5	1831.0	1832.5	1834.0	1835.5	1837.0	1838.5	1840.0	1841.5	1843.0	1844.5	1846.0	1847.5	1849.0	1850.5	1852.0	1853.5	1855.0	1856.5	1858.0	1859.5	1861.0	1862.5	1864.0	1865.5	1867.0	1868.5	1870.0	1871.5	1873.0	1874.5	1876.0	1877.5	1879.0	1880.5	1882.0	1883.5	1885.0	1886.5	1888.0	1889.5	1891.0	1892.5	1894.0	1895.5	1897.0	1898.5	1900.0	1901.5	1903.0	1904.5	1906.0	1907.5	1909.0	1910.5	1912.0	1913.5	1915.0	1916.5	1918.0	1919.5	1921.0	1922.5	1924.0	1925.5	1927.0	1928.5	1930.0	1931.5	1933.0	1934.5	1936.0	1937.5	1939.0	1940.5	1942.0	1943.5	1945.0	1946.5	1948.0	1949.5	1951.0	1952.5	1954.0	1955.5	1957.0	1958.5	1960.0	1961.5	1963.0	1964.5	1966.0	1967.5	1969.0	1970.5	1972.0	1973.5	1975.0	1976.5	1978.0	1979.5	1981.0	1982.5	1984.0	1985.5	1987.0	1988.5	1990.0	1991.5	1993.0	1994.5	1996.0	1997.5	1999.0	2000.5	2002.0	2003.5	2005.0	2006.5	2008.0	2009.5	2011.0	2012.5	2014.0	2015.5	2017.0	2018.5	2020.0	2021.5	2023.0	2024.5	2026.0	2027.5	2029.0	2030.5	2032.0	2033.5	2035.0	2036.5	2038.0	2039.5	2041.0	2042.5	2044.0	2045.5	2047.0	2048.5	2050.0	2051.5	2053.0	2054.5	2056.0	2057.5	2059.0	2060.5	2062.0	2063.5	2065.0	2066.5	2068.0	2069.5	2071.0	2072.5	2074.0	2075.5	2077.0	2078.5	2080.0	2081.5	2083.0	2084.5	2086.0	2087.5	2089.0	2090.5	2092.0	2093.5	2095.0	2096.5	2098.0	2099.5	2101.0	2102.5	2104.0	2105.5	2107.0	2108.5	2110.0	2111.5	2113.0	2114.5	2116.0	2117.5	2119.0	2120.5	2122.0	2123.5	2125.0	2126.5	2128.0	2129.5	2131.0	2132.5	2134.0	2135.5	2137.0	2138.5	2140.0	2141.5	2143.0	2144.5	2146.0	2147.5	2149.0	2150.5	2152.0	2153.5	2155.0	2156.5	2158.0	2159.5	2161.0	2162.5	2164.0	2165.5	2167.0	2168.5	2170.0	2171.5	2173.0	2174.5	2176.0	2177.5	2179.0	2180.5	2182.0	2183.5	2185.0	2186.5	2188.0	2189.5	2191.0	2192.5	2194.0	2195.5	2197.0	2198.5	2200.0	2201.5	2203.0	2204.5	2206.0	2207.5	2209.0	2210.5	2212.0	2213.5	2215.0	2216.5	2218.0	2219.5	2221.0	2222.5	2224.0	2225.5	2227.0	2228.5	2230.0	2231.5	2233.0	2234.5	2236.0	2237.5	2239.0	2240.5	2242.0	2243.5	2245.0	2246.5	2248.0	2249.5	2251.0	2252.5	2254.0	2255.5	2257.0	2258.5	2260.0	2261.5	2263.0	2264.5	2266.0	2267.5	2269.0	2270.5	2272.0	2273.5	2275.0	2276.5	2278.0	2279.5	2281.0	2282.5	2284.0	2285.5	2287.0	2288.5	2290.0	2291.5	2293.0	2294.5	2296.0	2297.5	2299.0	2300.5	2302.0	2303.5	2305.0	2306.5	2308.0	2309.5	2311.0	2312.5	2314.0	2315.5	2317.0	2318.5	2320.0	2321.5	2323.0	2324.5	2326.0	2327.5	2329.0	2330.5	2332.0	2333.5	2335.0	2336.5	2338.0	2339.5	2341.0	2342.5	2344.0	2345.5	2347.0	2348.5	2350.0	2351.5	2353.0	2354.5	2356.0	2357.5	2359.0	2360.5	2362.0	2363.5	2365.0	2366.5	2368.0	2369.5	2371.0	2372.5	2374.0	2375.5	2377.0	2378.5	2380.0	2381.5	2383.0	2384.5	2386.0	2387.5	2389.0	2390.5	2392.0	2393.5	2395.0	2396.5	2398.0	2399.5	2401.0	2402.5	2404.0	2405.5	2407.0	2408.5	2410.0	2411.5	2413.0	2414.5	2416.0	2417.5	2419.0	2420.5	2422.0	2423.5	2425.0	2426.5	2428.0	2429.5	2431.0	2432.5	2434.0	2435.5	2437.0	2438.5	2440.0	2441.5	2443.0	2444.5	2446.0	2447.5	2449.0	2450.5	2452.0	2453.5	2455.0	2456.5	2458.0	2459.5	2461.0	2462.5	2464.0	2465.5	2467.0	2468.5	2470.0	2471.5	2473.0	2474.5	2476.0	2477.5	2479.0	2480.5	2482.0	2483.5	2485.0	2486.5	2488.0	2489.5	2491.0	2492.5	2494.0	2495.5	2497.0	2498.5	2500.0	2501.5	2503.0	2504.5	2506.0	2507.5	2509.0	2510.5	2512.0	2513.5	2515.0	2516.5	2518.0	2519.5	2521.0	2522.5	2524.0	2525.5	2527.0	2528.5	2530.0	2531.5	2533.0	2534.5	2536.0	2537.5	2539.0	2540.5	2542.0	2543.5	2545.0	2546.5	2548.0	2549.5	2551.0	2552.5	2554.0	2555.5	2557.0	2558.5	2560.0	2561.5	2563.0	2564.5	2566.0	2567.5	2569.0	2570.5	2572.0	2573.5	2575.0	2576.5	2578.0	2579.5	2581.0	2582.5	2584.0	2585.5	2587.0	2588.5	2590.0	2591.5	2593.0	2594.5	2596.0	2597.5	2599.0	2600.5	2602.0	2603.5	2605.0	2606.5	2608.0	2609.5	2611.0	2612.5	2614.0	2615.5	2617.0	2618.5	2620.0	2621.5	2623.0	2624.5	2626.0	2627.5	2629.0	2630.5	2632.0	2633.5	2635.0	2636.5	2638.0	2639.5	2641.0	2642.5	2644.0	2645.5	2647.0	2648.5	2650.0	2651.5	2653.0	2654.5	2656.0	2657.5	2659.0	2660.5	2662.0	2663.5	2665.0	2666.5	2668.0	2669.5	2671.0	2672.5	2674.0	2675.5	2677.0	2678.5	2680.0	2681.5	2683.0	2684.5	2686.0	2687.5	2689.0	2690.5	2692.0	2693.5	2695.0	2696.5	2698.0	2699.5	2701.0	2702.5	2704.0	2705.5	2707.0	2708.5	2710.0	2711.5	2713.0	2714.5	2716.0	2717.5	2719.0	2720.5	2722.0	2723.5	2725.0	2726.5	2728.0	2729.5	2731.0	2732.5	2734.0	2735.5	2737.0	2738.5	2740.0	2741.5	2743.0	2744.5	2746.0	2747.5	2749.0	2750.5	2752.0	2753.5	2755.0	2756.5	2758.0	2759.5	2761.0	2762.5	2764.0	2765.5	2767.0	2768.5	2770.0	2771.5	2773.0	2774.5	2776.0	2777.5	2779.0	2780.5	2782.0	2783.5	2785.0	2786.5	2788.0	2789.5	2791.0	2792.5	2794.0	2795.5	2797.0	2798.5	2800.0	2801.5	2803.0	2804.5	2806.0	2807.5	2809.0	2810.5	2812.0	2813.5	2815.0	2816.5	2818.0	2819.5	2821.0	2822.5	2824.0	2825.5	2827.0	2828.5	2830.0	2831.5	2833.0	2834.5	2836.0	2837.5	2839.0	2840.5	2842.0	2843.5	2845.0	2846.5	2848.0	2849.5	2851.0	2852.5	2854.0	2855.5	2857.0	2858.5	2860.0	2861.5	2863.0	2864.5	2866.0	2867.5	2869.0	2870.5	2872.0	2873.5	2875.0	2876.5	2878.0	2879.5	2881.0	2882.5	2884.0	2885.5	2887.0	2888.5	2890.0	2891.5	2893.0	2894.5	2896.0	2897.5	2899.0	2900.5	2902.0	2903.5	2905.0	2906.5	2908.0	2909.5	2911.0	2912.5	2914.0	2915.5	2917.0	2918.5	2920.0	2921.5	2923.0	2924.5	2926.0	2927.5	2929.0	2930.5	2932.0	2933.5	2935.0	2936.5	2938.0	2939.5	2941.0	2942.5	2944.0	2945.5	2947.0	2948.5	2950.0	2951.5	2953.0	2954.5	2956.0	2957.5	2959.0	2960.5	2962.0	2963.5	2965.0	2966.5	2968.0	2969.5	2971.0	2972.5	2974.0	2975.5	2977.0	2978.5	2980.0	2981.5	2983.0	2984.5	2986.0	2987.5	2989.0	2990.5	2992.0	2993.5	2995.0	2996.5	2998.0	2999.5	3001.0	3002.5	3004.0	3005.5	3007.0	3008.5	3010.0	3011.5	3013.0	3014.5	3016.0	3017.5	3019.0	3020.5	3022.0	3023.5	3025.0	3026.5	3028.0	3029.5	3031.0	3032.5	3034.0	3035.5	3037.0	3038.5	3040.0	3041.5	3043.0	3044.5	3046.0	3047.5	3049.0	3050.5	3052.0	3053.5	3055.0	3056.5	3058.0	3059.5	3061.0	3062.5	3064.0	3065.5	3067.0	3068.5	3070.0	3071.5	3073.0	3074.5	3076.0	3077.5	3079.0	3080.5	3082.0	3083.5	3085.0	3086.5	3088.0	3089.5	3091.0	3092.5	3094.0	3095.5	3097.0	3098.5	3100.0	3101.5	3103.0	3104.5	3106.0	3107.5	3109.0	3110.5	3112.0	3113.5	3115.0	3116.5	3118.0	3119.5	3121.0	3122.5	3124.0	3125.5	3127.0	3128.5	3130.0	3131.5	3133.0	3134.5	3136.0	3137.5	3139.0	3140.5	3142.0	3143.5	3145.0	3146.5	3148.0	3149.5	3151.0	3152.5	3154.0	3155.5	3157.0	3158.5	3160.0	3161.5	3163.0	3164.5	3166.0	3167.5	3169.0	3170.5	3172.0	3173.5	3175.0	3176.5	3178.0	3179.5	3181.0	3182.5	3184.0	3185.5	3187.0	3188.5	3190.0	3191.5	3193.0	3194.5	3196.0	3197.5	3199.0	3200.5	3202.0	3203.5	3205.0	3206.5	3208.0	3209.5	3211.0	3212.5	3214.0	3215.5	3217.0	3218.5	3220.0	3221.5	3223.0	3224.5	3226.0	3227.5	3229.0	3230.5	3232.0	3233.5	3235.0	3236.5	3238.0	3239.5	3241.0	3242.5	3244.0	3245.5	3247.0	3248.5	3250.0	3251.5	3253.0	3254.5	3256.0	3257.5	3259.0	3260.5	3262.0	3263.5	3265.0	3266.5	3268.0	3269.5	3271.0	3272.5	3274.0	3275.5	3277.0	3278.5	3280.0	3281.5	3283.0	3284.5	3286.0	3287.5	3289.0	3290.5	3292.0	3293.5	3295.0	3296.5	3298.0	3299.5	3301.0	3302.5	3304.0	3305.5	3307.0	3308.5	3310.0	3311.5	3313.0	3314.5	3316.0	3317.5	3319.0	3320.5	3322.0	3323.5	3325.0	3326.5	3328.0	3329.5	3331.0	3332.5	3334.0	3335.5	3337.0	3338.5	3340.0	3341.5	3343.0	3344.5	3346.0	3347.5	3349.0	3350.5	3352.0	3353.5	3355.0	3356.5	3358.0	3359.5	3361.0	3362.5	3364.0	3365.5	3367.0	3368.5	3370.0	3371.5	3373.0	3374.5	3376.0	3377.5	3379.0	3380.5	3382.0	3383.5	3385.0	3386.5	3388.0	3389.5	3391.0	3392.5	3394.0	3395.5	3397.0	3398.5	3400.0	3401.5	3403.0	3404.5	3406.0	3407.5	3409.0	3410.5	3412.0	3413.5	3415.0	3416.5	3418.0	3419.5	3421.0	3422.5	3424.0	3425.5	3427.0	3428.5	3430.0	3431.5	3433.0	3434.5	3436.0	3437.5	3439.0	3440.5	3442.0	3443.5	3445.0	3446.5	3448.0	3449.5	3451.0	3452.5	3454.0	3455.5	3457.0	3458.5	3460.0	3461.5	3463.0	3464.5	3466.0	3467.5	3469.0	3470.5	3472.0	3473.5	3475.0	3476.5	3478.0	3479.5	3481.0	3482.5	3484.0	3485.5	3487.0	3488.5	3490.0	3491.5	3493.0	3494.5	3496.0	3497.5	3499.0	3500.5	3502.0	3503.5	3505.0	3506.5	3508.0	3509.5	3511.0	3512.5	3514.0	3515.5	3517.0	3518.5	3520.0	3521.5	3523.0	3524.5	3526.0	3527.5	3529.0	3530.5	3532.0	3533.5	3535.0	3536.5	3538.0	3539.5	3541.0	3542.5	3544.0	3545.5	3547.0	3548.5	3550.0	3551.5	3553.0	3554.5	3556.0	3557.5	3559.0	3560.5	3562.0	3563.5	3565.0	3566.5	3568.0	3569.5	3571.0	3572.5	3574.0	3575.5	3577.0	3578.5	3580.0	3581.5	3583.0	3584.5	3586.0	3587.5	3589.0	3590.5	3592.0	3593.5	3595.0	3596.5	3598.0	3599.5	3601.0	3602.5	3604.0	3605.5	3607.0	3608.5	3610.0	3611.5	3613.0	3614.5	3616.0	3617.5	3619.0	3620.5	3622.0	3623.5	3625.0	3626.5	3628.0	3629.5	3631.0	3632.5	3634.0	3635.5	3637.0	3638.5	3640.0	3641.5	3643.0	3644.5	3646.0	3647.5	3649.0	3650.5	3652.0	3653.5	3655.0	3656.5	3658.0	3659.5	3661.0	3662.5	3664.0	3665.5	3667.0	3668.5	3670.0	3671.5	3673.0	3674.5	3676.0	3677.5	3679.0	3680.5	3682.0	3683.5	3685.0	3686.5	3688.0	3689.5	3691.0	3692.5	3694.0	3695.5	3697.0	3698.5
